Administrative,Informational,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,0,10,304,0,112,0,0,3,3,2,2,2,2,1,0
0,0,17,807,0,271,0,0,3,2,2,2,3,1,0,0
3,0,30,466,0,94,51,0,3,4,1,4,3,1,0,0
0,0,7,1018,0,286,0,0,3,2,2,1,2,1,0,0
0,0,7,262,0,96,0,0,3,2,2,4,1,1,0,0
0,0,4,910,0,250,0,0,3,2,5,1,10,1,0,0
2,3,41,4271,1,272,0,0,3,2,2,4,1,1,0,0
1,0,10,413,0,91,0,0,3,2,4,1,1,1,1,0
3,0,17,373,2,265,2,0,3,3,2,7,1,1,0,0
0,0,18,551,0,315,0,0,3,1,1,1,2,1,1,0
3,4,31,1301,1,216,7,0,3,2,2,1,2,1,0,0
0,0,4,44,5,1000,0,0,3,2,2,9,10,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,1,3,1,0,0
3,0,7,69,0,250,0,0,3,2,2,5,2,2,0,0
0,0,37,685,1,235,0,0,3,2,4,3,1,1,0,0
2,2,27,1254,1,147,40,0,3,2,2,1,2,1,0,1
0,0,4,331,5,1000,0,0,3,2,2,1,1,1,0,0
0,0,30,1792,2,312,0,0,3,2,4,1,3,1,0,0
4,1,46,1597,0,80,20,0,3,4,2,2,2,2,1,0
7,0,54,9129,2,393,0,0,3,2,2,6,1,1,0,0
0,0,7,128,0,167,0,0,3,2,2,1,1,1,0,0
0,0,13,313,0,154,0,0,3,1,1,1,3,1,0,0
5,0,8,204,0,308,0,0,3,2,4,4,1,1,0,0
0,0,2,49,0,1000,0,0,3,2,2,1,3,1,1,0
10,4,73,2491,0,104,30,0,3,2,2,7,2,1,0,0
3,0,5,86,0,125,0,0,3,3,2,2,3,2,0,0
0,0,9,140,3,556,0,0,3,2,2,6,1,1,0,0
2,0,6,163,0,250,0,0,3,1,1,1,2,1,0,0
8,3,328,9695,1,110,6,0,3,2,2,3,1,1,0,0
5,1,19,1763,0,135,32,0,3,3,2,1,2,1,0,1
1,0,61,2184,0,33,0,0,3,2,2,7,9,1,1,0
1,0,10,235,0,112,0,0,3,1,1,1,2,1,1,0
0,0,10,140,0,200,0,0,3,2,2,1,2,1,0,0
5,0,33,1372,0,56,45,0,3,2,4,3,8,2,1,1
2,1,11,712,0,52,0,0,3,3,2,1,2,1,0,0
0,0,7,233,0,143,0,0,3,2,2,6,2,1,0,0
0,0,3,52,0,667,0,0,3,3,2,1,10,1,1,0
4,0,2,11,0,80,0,0,3,2,6,6,7,2,0,0
8,3,23,177,2,652,0,0,3,2,2,1,1,1,0,0
0,0,1,0,20,2000,0,0,3,1,1,1,9,1,1,0
2,1,12,240,2,429,0,0,3,2,2,7,10,1,0,0
0,0,9,416,0,125,0,0,3,3,2,9,2,2,0,0
2,0,3,66,0,667,0,0,3,2,2,1,2,1,0,0
4,0,5,96,0,250,0,0,3,3,2,1,9,2,1,0
0,0,11,201,4,472,0,0,3,1,1,2,1,1,0,0
1,0,15,840,2,542,0,0,3,2,2,4,1,1,0,0
5,0,6,80,0,286,0,0,3,2,4,3,1,1,0,0
1,3,31,2373,0,130,10,0,3,2,2,1,2,1,0,0
0,1,49,575,0,120,0,0,3,2,2,2,10,1,0,0
4,2,34,1046,0,77,0,0,3,1,1,1,3,1,0,0
0,0,7,971,3,715,0,0,3,2,2,2,1,1,0,0
6,0,40,1590,0,208,0,0,3,4,1,3,1,1,1,0
0,0,10,1657,6,1000,0,0,3,4,2,1,3,1,0,0
4,1,56,1247,1,54,0,0,3,3,2,1,3,1,0,0
1,0,16,598,0,125,0,0,3,1,1,3,2,1,0,0
0,0,31,3889,2,312,0,0,3,2,4,3,1,1,0,0
2,0,34,2601,2,375,10,0,3,1,1,1,3,1,0,0
0,0,9,223,0,223,0,0,3,3,2,5,2,1,0,0
4,0,10,709,0,167,0,0,3,2,2,1,2,2,0,0
0,0,5,82,10,1467,0,0,3,1,1,3,1,1,0,0
0,0,23,761,0,91,0,0,3,2,2,7,2,2,0,0
3,0,9,1362,0,84,0,0,3,2,2,7,6,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,5,3,1,1,0
3,1,19,925,0,48,0,0,3,2,2,1,2,2,0,0
4,0,53,1441,2,220,2,0,3,3,2,7,3,1,1,1
3,0,53,857,0,23,0,0,3,2,2,1,2,1,1,0
0,0,2,8,0,1000,0,0,3,2,4,2,1,1,0,0
2,0,2,6,0,500,0,0,3,2,2,9,2,2,0,0
6,5,18,514,0,35,0,0,3,1,1,3,3,2,0,0
0,0,2,0,20,2000,0,0,3,3,2,6,1,1,0,0
0,0,15,749,2,414,0,0,3,2,2,1,2,1,0,0
1,2,3,149,0,500,0,0,3,2,2,1,1,1,0,0
0,0,2,288,0,1000,0,0,3,1,1,1,1,1,1,0
9,0,25,384,2,376,0,0,3,2,2,3,1,1,0,0
13,3,39,977,1,98,40,0,3,1,1,1,1,1,1,1
0,0,32,1917,2,266,0,0,3,2,2,1,10,1,0,0
5,1,48,1267,0,58,29,0,3,2,2,1,8,2,0,0
1,4,44,1680,0,11,46,0,3,2,2,1,2,2,1,1
4,0,16,316,0,167,13,0,3,1,1,6,3,1,0,1
1,0,8,290,0,100,0,0,3,2,2,1,2,1,0,0
0,0,6,464,0,334,0,0,3,2,5,1,3,1,0,0
0,0,4,1833,0,500,0,0,3,2,5,2,10,1,1,0
0,0,9,196,0,223,0,0,3,2,2,3,10,1,0,0
0,0,2,0,20,2000,0,0,3,2,2,1,13,1,0,0
4,0,53,1201,1,181,0,0,3,2,2,4,1,1,1,0
2,0,7,140,0,112,0,0,3,3,2,7,8,2,1,0
6,10,15,666,1,48,0,0,3,3,2,8,8,2,0,0
5,2,12,152,4,645,0,0,3,2,2,1,1,1,0,0
0,0,5,1620,14,1667,0,0,3,2,2,1,1,1,0,0
0,0,24,1268,2,153,0,0,3,4,1,3,2,1,1,0
1,2,15,970,1,89,0,0,3,3,3,1,2,1,0,0
1,0,25,774,0,292,10,0,3,2,2,1,2,1,1,1
5,0,33,809,0,55,21,0,3,2,4,9,10,2,0,1
3,0,14,470,0,54,0,0,3,2,4,1,10,1,0,0
4,0,30,824,0,17,0,0,3,3,2,1,11,2,0,0
0,0,8,201,0,625,0,0,3,2,4,2,1,1,0,0
8,0,54,1064,0,191,54,0,3,2,2,1,2,1,0,0
0,0,13,412,0,283,0,0,3,2,2,4,3,1,0,0
0,0,1,0,20,2000,0,0,3,3,2,1,1,1,0,0
0,0,14,1790,0,291,0,0,3,1,1,2,2,1,0,0
0,0,18,645,1,220,0,0,3,3,2,3,10,1,0,0
2,0,18,530,0,53,0,0,3,2,2,4,2,1,1,0
0,0,10,254,2,400,14,0,3,2,2,9,2,2,0,1
0,0,7,222,3,608,0,0,3,3,3,1,3,1,0,0
0,0,1,0,20,2000,0,0,3,2,5,1,3,1,0,0
0,0,30,313,0,89,0,0,3,2,6,1,2,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,1,1,1,0,0
0,0,22,326,0,319,0,0,3,2,10,7,2,1,0,0
9,1,63,2718,1,129,0,0,3,2,2,3,2,1,1,0
1,1,79,3381,1,238,0,0,3,2,2,3,2,1,1,0
1,0,19,615,0,222,0,0,3,3,2,3,3,1,0,0
1,0,1,19,0,1000,0,0,3,1,1,3,1,1,0,0
4,0,33,1275,1,93,0,0,3,2,2,6,2,1,1,0
2,0,12,1072,4,467,0,0,3,2,2,2,1,1,0,0
0,0,10,408,0,223,89,0,3,2,2,1,2,1,0,1
7,0,52,2336,1,106,0,0,3,3,2,1,2,1,0,0
0,0,2,18,10,1500,0,0,3,2,5,3,10,1,0,0
3,0,53,1300,0,38,0,0,3,2,6,7,2,1,1,0
0,0,6,83,2,334,0,0,3,3,2,8,8,1,0,0
5,0,8,489,0,154,0,0,3,2,2,8,3,1,0,0
3,0,16,227,0,134,0,0,3,2,5,1,2,1,0,0
0,0,8,234,3,875,0,0,3,2,2,3,13,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,1,1,1,0,0
0,0,1,0,20,2000,0,0,3,3,3,3,3,1,0,0
1,0,5,71,0,334,0,0,3,2,2,6,3,1,0,0
3,0,16,1267,0,36,0,0,3,2,2,6,1,1,0,0
3,0,8,183,0,313,0,0,3,2,4,6,3,1,0,0
0,0,12,170,0,167,0,0,3,2,2,3,2,1,1,0
0,1,37,1359,1,325,0,0,3,2,5,3,1,1,0,0
1,0,5,131,4,134,0,0,3,1,2,1,9,2,1,0
9,4,71,2817,0,27,0,0,3,2,2,1,8,2,1,0
5,0,25,3485,0,200,0,0,3,2,4,1,3,1,1,0
0,2,6,131,0,250,0,0,3,2,2,3,2,1,0,0
5,0,12,1077,0,118,0,0,3,2,2,1,2,2,0,0
0,0,8,358,0,625,0,0,3,2,10,4,3,1,1,0
0,0,6,197,0,112,0,0,3,2,2,1,2,1,0,0
7,0,31,490,2,223,27,0,3,2,2,5,2,1,1,1
3,0,11,610,0,154,0,0,3,2,4,1,1,1,0,0
0,0,17,445,5,628,0,0,3,2,2,6,1,1,0,0
0,0,17,589,2,353,0,0,3,2,4,4,1,1,0,0
0,0,24,581,0,122,17,0,3,2,2,1,1,1,0,1
0,0,32,999,0,135,9,0,3,1,1,1,1,1,0,1
0,0,16,622,0,125,0,0,3,2,10,2,6,1,0,0
2,0,6,112,0,286,0,0,3,1,1,2,2,1,1,0
1,1,24,1006,0,80,0,0,3,1,1,3,3,1,0,0
3,0,3,29,4,667,0,0,3,2,2,7,2,2,1,0
3,0,60,3452,1,116,0,0,3,3,2,3,1,1,1,0
0,0,5,97,0,400,0,0,3,2,2,1,3,1,0,0
8,1,19,2218,1,174,0,0,3,3,2,1,1,1,0,0
0,0,4,50,0,500,0,0,3,2,2,3,1,1,0,0
0,1,16,486,0,375,0,0,3,2,2,6,3,1,1,0
0,0,9,388,7,889,0,0,3,3,2,2,1,1,0,0
7,0,21,485,1,377,0,0,3,1,2,2,2,1,0,0
0,0,3,55,0,667,0,0,3,2,2,1,10,1,0,0
0,0,7,112,0,143,0,0,3,2,4,1,2,1,1,0
6,1,14,270,0,216,0,0,3,1,1,1,3,1,0,0
2,0,10,284,0,167,33,0,3,2,5,1,8,2,0,1
9,0,34,1220,1,226,10,0,3,3,2,3,1,1,0,1
1,0,21,575,0,189,6,0,3,2,2,1,2,1,0,1
0,1,46,4054,2,297,0,0,3,1,1,1,2,1,0,0
0,0,18,1486,0,278,0,0,3,2,4,1,1,1,0,0
12,0,7,635,2,154,0,0,3,1,2,3,2,1,0,0
13,0,41,1183,0,185,4,0,3,2,4,3,2,1,0,0
1,4,16,334,0,34,0,0,3,1,1,1,2,2,0,0
0,0,2,4,0,1000,0,0,3,2,2,4,1,1,0,0
2,0,28,551,0,67,0,0,3,2,2,1,2,2,0,0
0,0,1,0,20,2000,0,0,3,1,1,3,9,1,1,0
2,0,29,218,0,33,0,0,3,2,2,1,2,1,0,0
0,0,93,2244,2,316,0,0,3,2,4,8,1,1,0,0
1,0,38,2194,2,157,9,0,3,1,1,2,2,1,0,1
4,0,15,290,0,223,58,0,3,2,2,2,3,2,1,1
1,0,13,910,0,143,0,0,3,1,1,1,10,1,0,0
3,0,22,1437,0,91,0,0,3,2,2,3,1,1,0,0
8,6,45,1999,1,165,3,0,3,3,2,1,2,1,1,0
4,1,12,778,0,156,11,0,3,2,2,1,2,1,1,1
0,0,4,127,2,917,0,0,3,2,5,3,2,1,1,0
0,0,8,100,0,250,0,0,3,1,1,7,1,1,0,0
1,0,27,599,0,149,0,0,3,2,2,2,2,1,0,0
0,0,7,88,5,893,0,0,3,3,2,1,3,1,0,0
6,6,40,1835,0,68,49,0,3,2,5,3,2,1,0,1
0,0,2,15,0,1000,0,0,3,1,1,1,2,1,0,0
3,4,28,1366,0,124,0,0,3,2,2,3,2,1,0,0
0,0,6,36,7,1334,0,0,3,4,1,1,3,1,1,0
4,3,22,1006,0,75,0,0,3,2,2,2,2,2,1,0
6,3,76,5187,1,249,7,0,3,2,2,3,2,1,0,0
9,2,52,2212,1,103,2,0,3,4,2,1,2,1,0,1
0,0,8,167,0,500,0,0,3,2,5,1,3,1,0,0
2,0,47,2103,1,105,15,0,3,1,1,2,1,1,0,0
8,8,45,2004,1,76,6,0,3,2,2,4,2,1,0,1
4,3,41,1491,0,66,0,0,3,2,2,1,2,1,0,0
9,0,35,1989,1,307,0,0,3,2,2,3,2,1,0,0
0,0,8,149,0,250,0,0,3,2,4,3,2,1,1,0
0,0,2,134,0,1000,0,0,3,3,2,7,9,1,1,0
1,0,16,192,0,125,0,0,3,2,4,1,10,1,0,0
0,1,16,222,3,313,0,0,3,1,2,1,2,1,0,0
2,0,5,117,0,58,0,0,3,3,2,5,2,1,1,0
0,0,3,190,0,667,0,0,3,2,7,4,3,1,1,0
0,0,68,810,1,60,110,0,3,2,5,4,2,1,0,1
0,0,8,263,0,209,0,0,3,2,2,2,2,1,0,0
0,0,4,22,5,1000,0,0,3,2,4,6,3,1,1,0
4,0,11,235,0,182,0,0,3,2,2,3,1,1,0,0
0,0,8,258,3,750,0,0,3,2,2,3,1,1,0,0
0,0,2,0,20,2000,0,0,3,2,4,1,1,1,0,0
1,6,6,134,0,193,0,0,3,3,2,3,3,1,0,0
13,0,12,256,1,367,0,0,3,2,2,8,2,1,0,0
5,0,96,1525,0,73,0,0,3,2,2,9,2,1,0,0
2,0,17,1307,2,141,0,0,3,3,2,2,3,1,0,0
2,0,12,225,0,234,45,0,3,3,2,6,2,1,0,1
0,0,24,474,1,96,0,0,3,3,2,3,1,1,0,0
6,0,21,687,1,122,0,0,3,1,1,3,3,1,0,0
0,0,4,80,5,750,0,0,3,3,2,4,1,1,0,0
0,0,1,0,0,2000,0,0,3,2,2,1,2,1,0,0
0,0,1,61,0,1000,0,0,3,3,2,4,15,1,1,0
2,1,75,3538,2,274,6,0,3,2,2,6,1,1,0,0
7,1,52,1897,1,132,4,0,3,3,2,6,1,1,0,0
2,0,29,599,0,167,0,0,3,2,6,3,1,1,0,0
0,0,10,128,0,200,0,0,3,3,2,1,10,1,0,0
5,0,7,154,0,56,0,0,3,1,2,3,2,2,1,0
13,8,160,5350,1,18,17,0,3,2,2,1,2,1,1,1
0,0,1,0,0,1000,0,0,3,2,2,2,6,1,0,0
0,0,3,77,0,667,0,0,3,4,2,6,1,1,0,0
0,0,7,99,8,1000,0,0,3,1,1,6,1,1,0,0
0,0,12,810,0,167,0,0,3,2,2,6,10,1,0,0
0,0,3,903,0,667,0,0,3,2,2,1,1,1,0,0
5,0,86,2974,1,158,0,0,3,2,2,8,1,1,0,0
0,0,1,0,20,2000,0,0,3,2,5,2,3,1,0,0
2,0,7,1093,4,1125,0,0,3,2,2,3,1,1,0,0
0,0,3,137,0,1000,0,0,3,2,2,3,2,1,0,0
0,0,8,137,1,1050,0,0,3,2,2,2,10,1,0,0
0,0,1,0,20,2000,0,0,3,3,2,3,1,1,0,0
0,0,1,0,20,2000,0,0,3,2,4,1,1,1,0,0
3,0,6,384,0,250,0,0,3,3,2,1,2,2,0,0
0,0,9,125,0,223,0,0,3,2,2,3,1,1,0,0
0,0,2,44,0,500,0,0,3,2,4,1,3,1,0,0
0,0,1,0,20,2000,0,0,3,2,5,1,3,1,0,0
4,0,31,1976,0,100,0,0,3,2,2,3,3,2,1,0
4,0,42,759,1,156,0,0,3,2,5,2,2,1,0,0
9,2,20,1268,1,180,16,0,3,2,2,3,2,1,0,1
4,0,18,382,0,91,0,0,3,2,4,7,2,2,1,0
2,1,31,1272,0,116,2,0,3,1,8,4,1,1,0,1
0,0,32,828,0,6,55,0,3,2,2,7,2,1,0,1
0,0,5,36,15,1625,0,0,3,3,2,3,1,1,0,0
7,0,19,1012,0,96,0,0,3,2,2,1,1,1,0,0
5,1,20,1268,0,100,92,0,3,1,1,3,1,1,0,1
5,1,66,4892,0,22,0,0,3,2,2,8,1,1,0,0
0,0,27,695,0,77,12,0,3,1,1,1,2,1,1,1
4,1,150,4765,0,57,33,0,3,2,2,5,2,1,0,0
0,0,31,1351,1,162,0,0,3,2,5,2,2,1,0,0
0,1,17,1386,1,177,40,0,3,2,2,1,2,1,0,1
1,0,15,500,3,734,20,0,3,2,2,3,1,1,0,1
2,0,22,286,0,125,0,0,3,1,1,6,8,1,0,0
1,0,6,46,6,1143,0,0,3,1,1,3,3,1,0,0
5,0,13,1508,2,282,0,0,3,2,2,3,2,1,0,0
3,1,27,1461,0,67,0,0,3,2,2,8,2,2,1,0
0,0,4,214,0,500,0,0,3,2,2,3,3,1,0,0
0,0,6,137,0,334,0,0,3,3,3,1,2,1,0,0
0,0,6,254,3,875,0,0,3,1,1,6,10,1,0,0
1,0,13,546,2,208,26,0,3,2,2,3,2,1,1,1
2,3,27,1245,0,69,0,0,3,2,2,1,2,2,1,0
1,0,21,556,0,24,25,0,3,1,1,1,2,2,0,1
0,0,19,430,0,53,0,0,3,2,4,1,3,1,1,0
0,0,10,111,0,200,0,0,3,2,4,7,3,1,0,0
0,0,1,0,20,2000,0,0,3,3,2,1,3,1,1,0
3,0,16,403,0,125,0,0,3,2,4,1,1,1,1,0
0,0,15,293,0,52,55,0,5,3,2,4,4,1,0,1
0,0,24,655,0,15,0,8,5,3,2,1,2,1,0,0
2,1,95,4991,1,154,6,0,5,2,2,1,6,1,0,1
0,0,4,158,5,1000,0,0,5,2,2,4,13,1,0,0
0,0,77,3333,1,248,0,6,5,2,2,3,6,1,0,0
0,0,130,4165,1,124,0,0,5,3,2,6,13,1,0,0
0,0,1,0,20,2000,0,0,5,1,1,1,3,1,0,0
5,0,25,1195,0,77,12,0,5,2,2,1,2,2,0,1
3,0,21,639,0,473,0,0,5,2,5,4,4,1,0,0
0,0,13,153,4,257,0,0,5,1,2,5,2,1,0,0
0,0,17,632,2,648,0,8,5,2,2,1,13,1,0,0
0,0,9,58,16,1778,0,0,5,1,1,1,3,1,1,0
7,3,83,6861,2,394,0,4,5,2,2,1,2,1,0,0
0,0,2,0,20,2000,0,6,5,1,1,1,3,1,0,0
1,0,28,272,0,26,0,0,5,4,2,1,3,2,0,0
0,0,1,0,20,2000,0,0,5,1,1,1,6,1,0,0
1,0,151,2565,1,211,0,6,5,1,1,1,15,1,0,0
0,0,12,897,1,250,15,6,5,2,5,1,5,1,0,1
3,0,57,4896,1,234,0,0,5,2,2,1,13,1,0,0
6,2,58,2294,1,340,7,0,5,2,2,7,4,1,0,1
4,0,77,1450,0,27,0,0,5,2,2,4,2,1,0,0
1,3,8,249,7,917,0,0,5,3,2,1,6,1,1,0
2,0,5,38,0,334,0,0,5,2,2,1,3,1,0,0
2,0,10,121,2,250,0,0,5,3,6,3,3,2,0,0
6,1,51,1404,1,91,20,0,5,2,4,1,2,1,0,0
0,0,8,227,3,500,0,0,5,3,2,6,13,1,0,0
0,0,8,228,3,750,0,0,5,2,2,3,3,1,0,0
1,0,16,462,0,115,18,0,5,2,2,1,4,1,0,0
0,0,2,12,0,1000,0,0,5,1,1,1,3,1,1,0
4,0,34,763,0,136,0,6,5,2,2,1,4,1,0,0
0,0,5,75,0,800,0,6,5,1,1,1,3,1,0,0
3,0,21,898,2,424,11,6,5,2,2,1,3,1,0,1
3,0,5,91,0,125,0,0,5,2,2,6,18,1,1,0
0,0,19,584,2,308,0,8,5,2,4,1,3,1,0,0
3,0,13,393,2,250,0,0,5,3,2,3,2,2,0,0
2,0,13,178,0,267,0,0,5,2,2,4,3,2,1,0
0,0,13,436,4,795,0,6,5,1,1,4,2,1,0,0
3,0,79,2820,1,244,0,0,5,2,2,1,13,1,0,0
0,0,2,4,0,1000,0,8,5,2,5,4,1,1,0,0
0,0,1,0,20,2000,0,0,5,2,4,1,3,1,0,0
0,0,23,1889,0,87,46,0,5,2,2,4,4,2,1,1
7,7,33,1802,1,405,8,0,5,2,1,1,4,1,1,0
1,0,117,13159,1,419,0,0,5,2,6,4,4,1,1,0
0,0,6,140,0,334,0,0,5,2,6,3,6,1,0,0
0,0,5,253,0,200,0,0,5,2,2,2,2,1,0,0
0,0,12,666,0,182,0,0,5,2,4,8,2,1,0,0
0,0,36,852,2,325,0,2,5,4,1,1,4,1,0,0
0,0,18,224,2,226,0,2,5,1,2,3,4,1,0,0
0,0,13,254,4,731,0,8,5,2,2,5,3,1,0,0
9,0,28,718,1,171,0,10,5,2,2,5,4,1,1,0
0,0,22,371,2,546,0,6,5,2,2,4,13,1,0,0
0,0,1,0,20,2000,0,0,5,1,1,1,3,1,1,0
4,0,29,5199,0,199,0,0,5,2,4,2,2,1,0,0
4,0,19,1149,2,253,32,0,5,3,2,3,3,1,0,0
1,0,13,153,4,834,0,0,5,2,2,3,6,1,0,0
0,0,6,474,0,167,0,0,5,2,4,1,2,2,1,0
0,0,15,908,1,312,0,6,5,2,2,7,2,1,0,0
0,0,12,506,9,1235,0,4,5,2,2,1,6,1,0,0
0,0,20,497,2,455,0,0,5,3,2,1,1,1,0,0
2,0,46,1104,0,41,0,8,5,2,4,4,4,1,0,0
0,0,4,0,20,2000,0,6,5,3,2,4,3,1,0,0
2,1,25,431,0,72,0,0,5,2,2,2,2,1,1,0
2,0,31,867,2,342,18,0,5,3,2,6,1,1,0,1
0,0,21,1493,3,556,0,0,5,2,2,3,2,1,0,0
0,0,7,17,9,1429,0,0,5,2,4,3,3,1,0,0
0,0,7,138,0,334,0,6,5,2,2,1,3,1,0,0
0,0,20,951,8,866,0,10,5,2,2,4,1,1,1,0
0,0,2,7,0,1000,0,8,5,1,1,1,3,1,0,0
0,0,18,286,2,612,0,8,5,2,2,9,3,1,0,0
2,0,25,1712,0,80,0,0,5,2,2,1,1,1,0,0
1,0,45,2488,2,667,0,0,5,2,2,7,11,1,0,0
0,0,5,830,0,400,0,0,5,2,2,3,2,1,1,0
1,0,7,88,7,1167,0,8,5,3,2,1,6,1,0,0
7,0,26,1164,0,94,27,0,5,3,2,3,4,2,0,1
3,0,20,1172,1,186,0,0,5,3,2,2,4,1,1,0
0,0,8,149,14,1556,0,8,5,2,2,7,3,1,0,0
1,0,12,132,0,31,0,10,5,3,2,1,4,1,1,0
0,0,4,82,0,250,0,0,5,1,1,2,4,1,1,0
3,0,9,395,0,56,28,0,5,2,2,8,2,2,1,1
0,0,17,336,0,188,0,8,5,2,2,1,4,1,0,0
0,0,21,453,0,230,17,0,5,1,1,1,4,1,0,1
0,0,1,0,20,2000,0,6,5,2,2,1,1,1,0,0
3,0,36,2282,3,463,0,0,5,3,2,6,4,1,0,0
3,0,36,1263,0,41,20,0,5,2,2,3,4,1,1,1
0,0,1,0,20,2000,0,0,5,1,1,4,3,1,0,0
0,0,1,643,14,1500,0,0,5,2,2,1,5,1,0,0
0,0,6,189,7,1167,0,4,5,2,6,1,3,1,0,0
3,1,49,2339,3,290,10,6,5,3,2,4,4,1,0,1
0,0,6,181,0,167,0,0,5,3,2,1,3,1,0,0
0,0,24,598,1,209,0,4,5,2,2,2,1,1,0,0
7,0,28,550,0,136,3,0,5,1,1,1,2,1,0,1
0,0,1,0,20,2000,0,0,5,3,2,3,1,1,0,0
0,0,10,170,4,1000,0,0,5,2,2,6,3,1,0,0
2,0,4,46,3,560,0,4,5,3,2,1,2,1,0,0
3,2,51,1743,1,93,0,0,5,1,1,1,2,1,1,0
5,0,40,788,0,122,3,4,5,2,2,4,4,1,0,0
0,0,33,1240,8,951,0,10,5,2,2,1,2,1,1,0
5,0,23,868,0,9,60,0,5,1,1,1,2,1,0,1
0,0,1,0,20,2000,0,0,5,2,2,1,13,1,1,0
0,1,124,4094,1,435,0,0,5,2,2,8,13,1,0,0
1,0,19,217,4,588,0,6,5,2,5,1,3,1,0,0
1,4,23,660,2,205,21,0,5,2,2,8,1,1,0,0
4,2,43,2266,1,40,15,0,5,3,2,4,2,1,0,0
0,0,8,729,5,709,0,4,5,2,2,8,1,1,0,0
0,0,23,1300,4,696,0,6,5,2,2,1,4,1,0,0
0,0,6,103,0,500,0,6,5,2,10,1,3,1,0,0
0,0,16,130,0,125,0,6,5,2,6,1,1,1,0,0
0,0,2,162,0,500,0,0,5,2,4,1,4,1,0,0
2,0,5,122,3,500,0,0,5,1,1,1,15,1,1,0
7,0,71,1295,1,151,5,0,5,2,2,3,13,1,0,0
7,2,10,247,0,84,0,0,5,2,2,1,3,2,0,0
9,3,45,2890,0,70,55,0,5,2,2,1,4,1,0,1
0,3,84,3883,1,209,10,0,5,2,4,1,1,1,0,0
3,0,25,4208,1,209,0,0,5,2,2,3,13,1,1,0
1,0,18,200,2,500,0,4,5,3,2,4,2,1,0,0
0,0,28,2530,7,883,0,4,5,2,5,1,1,1,0,0
0,0,9,2081,5,1000,0,0,5,2,5,2,1,1,0,0
2,0,21,1846,2,240,23,0,5,2,2,1,5,1,0,0
6,1,51,1928,1,145,3,10,5,1,1,9,3,1,1,0
0,0,1,0,20,2000,0,0,5,1,1,7,3,1,0,0
0,0,11,832,0,204,0,8,5,3,2,6,14,1,0,0
1,0,82,707,0,25,0,10,5,2,2,4,2,1,1,0
9,1,32,1889,2,260,25,0,5,1,1,9,4,1,1,1
6,3,54,2408,1,105,0,0,5,3,2,3,4,1,0,0
2,0,42,1529,0,48,18,10,5,1,1,1,4,2,1,1
6,3,25,600,2,302,22,0,5,1,1,3,4,1,1,0
4,0,34,4657,1,385,5,0,5,2,2,1,2,1,0,0
0,0,5,152,0,534,0,8,5,7,1,3,1,1,0,0
6,3,75,5379,3,465,4,2,5,2,2,8,3,1,0,1
0,0,7,212,3,286,0,4,5,3,3,5,1,1,0,0
2,0,0,0,10,1000,0,0,5,1,1,3,2,1,1,0
0,0,16,749,2,358,43,0,5,2,2,3,4,1,0,0
0,0,38,315,2,316,0,6,5,2,2,1,3,1,0,0
1,0,19,868,2,284,0,0,5,2,2,7,6,1,0,0
0,2,9,379,0,300,0,0,5,2,2,2,4,2,0,0
2,0,3,67,5,1000,0,0,5,3,2,1,3,1,0,0
10,3,26,995,0,35,0,0,5,3,2,1,2,1,0,0
1,0,50,825,0,40,0,0,5,2,2,2,4,1,0,0
0,0,1,0,20,2000,0,4,5,1,8,7,4,1,0,0
3,4,15,444,0,200,0,0,5,1,1,3,6,1,0,0
7,0,32,907,1,257,21,0,5,2,2,1,1,1,0,0
0,0,3,57,0,667,0,2,5,2,5,1,2,1,0,0
0,0,6,117,9,889,0,0,5,3,2,4,3,1,0,0
5,4,50,2425,0,234,3,0,5,2,2,3,3,1,0,0
0,0,1,0,20,2000,0,0,5,1,1,4,3,1,0,0
0,0,1,0,20,2000,0,0,5,2,2,1,1,1,0,0
0,0,3,311,10,1667,0,6,5,1,1,1,3,1,0,0
4,1,160,2419,1,174,1,0,5,2,6,1,6,1,0,0
0,0,39,906,2,213,0,0,5,3,2,1,3,1,0,0
0,0,8,100,8,1250,0,10,5,2,5,1,11,1,1,0
0,0,30,987,1,234,0,0,5,2,4,3,3,1,0,0
5,0,32,3122,1,368,27,0,5,2,4,4,2,1,0,0
4,0,34,1379,1,172,18,0,5,3,2,1,4,1,1,1
6,0,49,3004,2,158,4,4,5,1,1,4,4,1,0,0
0,1,43,2054,2,391,0,0,5,2,5,6,3,1,1,0
1,0,4,213,0,400,0,0,5,2,2,2,1,1,1,0
10,0,29,786,0,15,35,0,5,2,2,5,4,1,1,1
2,0,23,317,1,309,0,10,5,2,2,2,4,1,1,0
1,4,28,770,3,425,19,0,5,2,2,1,6,1,0,0
0,0,15,299,2,445,0,4,5,2,10,9,3,1,0,0
0,1,32,1809,5,753,12,4,5,3,2,8,1,1,0,1
0,0,30,1185,1,484,0,6,5,4,2,1,1,1,0,0
3,0,3,185,4,334,0,0,5,3,2,4,11,2,0,0
3,5,127,2574,1,92,0,0,5,2,2,4,3,1,0,0
